datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,City,Temp_Range,Heat_Index,Severity_Score,Condition_Code,Month,Season,Day_of_Week,Is_Weekend,Health_Risk_Score
2024-09-15,1726420434.1980700,78.08727635962780,66.15696042851740,73.28262545012080,78.11042165400890,69.06845066892280,75.3267911656912,58.88561469715340,55.98931226501500,0.017134616050884200,28.191627268676400,5.413727587308720,['rain'],0.0,0.0,12.417147446089900,8.430284191123400,63.61539646029780,1018.3602965335400,90.33980697601970,15.336091482504900,108.05859520393300,9.020810971210850,5.315443677330190,9.825884161482170,06:31:16,1726378530.2588100,18:59:08,1726427188.2046800,0.4027497446944040,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Chicago,11.344862984092600,76.68907200759170,2.2519258423920600,,9.0,Fall,Sunday,TRUE,8.936222391804470
2024-09-18,1726619817.3754100,87.40144403260360,77.67123192091140,82.90835848842850,93.77704589844810,77.41882430348700,86.38902145095410,72.44879875519350,76.29520917723010,0.16637664671396100,32.62910520120350,4.203328526092730,['rain'],0.0,0.0,17.180339769426300,10.490865596249100,104.68691114562900,1013.7474569082500,15.913901851533100,14.999099050433400,244.64221548794100,21.520436183315600,6.819755070212540,29.084227883838900,07:08:01,1726641328.8755400,19:22:23,1726681045.2437300,0.524041363029564,Clear,Clear conditions throughout the day with storms possible.,clear-day,,fcst,Houston,11.720038436828400,87.70179277666050,3.043358801820260,0.0,9.0,Fall,Wednesday,FALSE,11.042863894042100
2024-09-19,1726641993.0275900,96.8186677336467,81.61419471923400,89.31697386881590,93.45144287930920,79.37224602509810,86.47696411637100,29.260429136927600,12.915209773714300,0.0013402522556788200,5.391726395495000,0.4653403020693540,,0.0,0.0,12.284850699263800,8.648696784148670,255.00042062423300,1008.6582316525000,12.057940228846100,14.811156638343400,274.0097061720230,23.312567525698800,8.978028094178180,10.018574061598300,06:14:50,1726740929.4326400,18:28:24,1726756872.1814100,0.5391975921587680,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,14.922274912679300,83.94314482501210,2.987085769475810,0.0,9.0,Fall,Thursday,FALSE,8.922573652797320
2024-09-18,1726681006.8986000,75.36741859419200,55.56245336003540,63.12584489241240,73.59856365302860,55.37586194186170,63.374402657424000,44.66173140220220,52.07777209936570,0.0013334594221334000,2.582484233610850,0.3707539772542880,,0.0,0.0,4.216216881952300,7.656967399997840,158.25804014101000,1011.2528539129700,-4.399132636882850,14.782027147138500,258.6396672242190,23.833327221375500,8.840884939880360,10.647020747725800,06:38:43,1726665491.9296500,18:54:33,1726730046.7570100,0.5169619560579620,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,19.239100353400700,80.11312904210460,2.3164928800586700,0.0,9.0,Fall,Wednesday,FALSE,9.270371311170900
2024-09-19,1726742550.8003300,69.68977088306850,65.31054843285710,65.94619173330900,67.34893186008400,65.18236257399660,66.73538525122170,55.775155737191300,69.90664491429770,0.04430357945354200,4.547682232797330,4.125900299652850,['rain'],0.0,,8.139152205335450,11.357944586099600,294.2858381701520,1013.2540278604800,33.13007329612510,14.75043023360300,264.1414224509490,22.725557963149100,9.131064700962880,8.68554467815493,06:35:18,1726780212.5534300,18:48:38,1726736559.0076900,0.5605903291519800,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,3.4005348875232500,74.13998935607560,2.724134919109040,,9.0,Fall,Thursday,FALSE,9.317597416646010
2024-09-14,1726293249.3681800,80.67153108705340,66.35820310155950,73.2394224796336,80.20281892790170,65.81038227481380,73.7261805141348,58.86208356150530,65.86811160265150,0.006679094622585410,-0.35547786841319200,0.5634370723376480,,0.0,0.0,14.12512530562900,8.664931476474200,124.37079118535100,1020.642015182020,28.171787306470500,15.076727795322000,256.48947038369,22.55304385988930,5.945394664676550,9.75725598779792,06:36:13,1726307654.3209400,19:05:56,1726335261.16785,0.38554622038523200,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,New York City,13.634119923517800,76.19614120119180,2.570038286298600,,9.0,Fall,Saturday,TRUE,9.365511427080480
2024-09-16,1726437948.0506300,74.47567800955900,65.04961064276280,69.19996289715560,75.43778458174940,65.46230420942190,68.29840190935970,48.9293756362998,52.256393739652900,-0.0048302950263171900,19.159870147685000,0.01878235049891760,,0.0,0.0,15.615265093824200,11.180365890756500,94.17693939424670,1030.6646071526200,-4.2251226733223300,14.658223475846800,242.49656044462900,19.455937657928000,7.592814104639890,9.275835724492470,06:38:11,1726451108.4760500,19:02:33,1726557354.1969600,0.4460242336924270,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,9.448612010872800,77.56354324954880,3.0918018555886800,0.0,9.0,Fall,Monday,FALSE,9.315751217808140
2024-09-18,1726629760.6508100,97.98601510736510,82.6205125105636,89.44040206406950,92.83548758922770,81.61373822408450,85.57825300089780,40.47523306721430,18.78681693703990,0.0040428637014904800,8.48193337084012,0.2701011644428440,,0.0,0.0,15.391891914093700,10.01870835134740,258.3747561853930,1007.1359195395400,0.23565895936800900,14.963206806131100,270.15943629725900,22.6412204457175,8.941378047919320,11.970584906809600,06:14:09,1726633761.329690,18:29:47,1726724259.444770,0.5387572875241490,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,14.440853845697100,87.08920303477820,3.408497447959580,0.0,9.0,Fall,Wednesday,FALSE,9.043752141410970
2024-09-13,1726181161.6150300,81.8798062762768,68.22905606257490,75.68635708307860,81.17589392884140,67.63366872603950,74.90595816020330,60.8990587490827,59.44196682632980,0.0069210612110562300,8.958123672186480,5.509179062428260,['rain'],0.0,0.0,14.262368081764000,9.610085747396490,99.87935008949900,1018.6502575401800,16.509653479425800,15.11857638918380,247.88425584740100,20.77837509087750,6.983290119265970,10.082843074297800,06:29:12,1726182909.3171300,19:02:37,1726220348.4051200,0.3573436729808060,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,14.645355535677900,77.66702826295620,2.9052595887857400,0.0,9.0,Fall,Friday,FALSE,9.404928293534120
2024-09-11,1726039691.8347300,72.64959783404920,66.01601501065500,68.71559417067820,70.69713439356140,65.14521812442230,68.6519632592426,62.653671752192200,79.65822524462410,-0.0025635324911412000,-0.1332014321214540,0.1091927250264520,,0.0,,17.471400437998200,11.065492944629400,262.84588851313100,1007.5637386334600,41.62742840586240,14.878874105881500,285.41247772551200,25.07944690734020,9.057832851013630,11.401357229229200,06:30:11,1726057399.9573900,18:59:26,1726034164.9399000,0.3003317922388610,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,6.262219016004290,68.05103682616730,3.59099070083216,,9.0,Fall,Wednesday,FALSE,9.782284087623890
2024-09-10,1725909061.3488500,86.27223118765270,66.66555891579110,76.28645792602210,86.65396772024520,66.57512575245600,76.48223787256720,59.79642151757100,53.973309338074900,0.020661035765368500,0.5769307296922690,3.8702526963216500,['rain'],0.0,0.0,19.878316719352900,10.627485802538300,222.73852905313000,1010.814393809120,6.893198663082310,11.990831881479000,267.17684676021200,23.598683155005800,9.027082502495900,10.220397004338400,06:33:12,1726013934.405120,19:05:45,1725979588.0880400,0.24453886067389100,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,19.522306757732800,77.59225907643570,3.791194336192790,0.0,9.0,Fall,Tuesday,FALSE,9.931424483394230
2024-09-13,1726232164.8338000,88.82296719228560,70.38613940916850,79.40331937258880,95.2521836808687,72.5296118714642,82.30971012612230,69.57538938852900,75.24323194172190,0.0027972780729372100,9.512394067437670,3.7680092081817000,['rain'],0.0,0.0,13.24615646500370,6.359050873978440,65.06553694277230,1011.3957615168700,28.919557378800900,15.173164149213500,266.1540670597050,22.211724635580100,8.097971221823060,10.301045609697300,07:09:56,1726245148.4292700,19:35:22,1726192621.7883500,0.36152925977619500,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Dallas,17.41211242934980,81.81442724984770,2.80492693979797,,9.0,Fall,Friday,FALSE,10.411100124173300
2024-09-18,1726711885.2627200,94.10032355916800,78.29570880620220,85.82971971059670,95.37191018692940,79.42942192853960,85.92695274653220,63.53755344466320,50.693921234807400,0.001210502865352590,10.045782856661400,-0.04717789325171500,,0.0,0.0,21.234003504484400,10.055981721727600,153.23991047740100,1013.1740637271100,21.772973883567400,14.76601316155090,254.38641573899500,22.057131005103500,7.98158842824202,29.944552337975000,07:13:08,1726682701.264390,19:28:36,1726709146.4281700,0.5244631579988720,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,16.798447582301900,88.35642255586990,3.781339388035110,0.0,9.0,Fall,Wednesday,FALSE,10.583621000407200
2024-09-19,1726706813.9476900,76.45815995868330,58.866222338917400,65.76705178083820,74.75675755589010,57.92641694009170,64.48994690812660,48.663289228455600,55.465627585376,0.0031170386530190600,5.7577535922498100,0.06655175755380980,,0.0,0.0,8.728987613290950,8.637084745711520,300.7246585028380,1013.5724410080200,-0.793855586282007,14.742597860400600,250.06125373112600,21.283943480547400,8.012616055976030,9.798659240803210,06:53:25,1726713373.5088500,19:08:11,1726780897.1961100,0.5630887184254590,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,18.81092495287960,77.15124909062950,2.399059342173070,0.0,9.0,Fall,Thursday,FALSE,9.15959944709131
2024-09-11,1725978339.4322400,79.24724486678570,62.60088244638020,68.0417423174625,78.19245342670860,63.77870477089310,68.95106464030480,61.08633098981270,73.68772219855020,-0.002782718246887520,2.13605809540358,0.03359336456744530,,0.0,0.0,17.10357294410810,8.773288815568850,183.8258921252090,1007.1941325420900,17.654693857139500,15.023817666574000,270.56477821790300,23.47487618546330,9.001819913996350,9.933306863381950,06:33:53,1726017681.6890700,19:04:22,1726092348.711160,0.28424857487550500,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,15.71214329965910,72.14982789050010,3.3495437020771700,0.0,9.0,Fall,Wednesday,FALSE,9.82223853611517
2024-09-18,1726638978.8600700,99.2192435904958,82.86047010435580,91.39807053067740,95.50953327353820,81.71839552701180,86.51470893626620,39.38510162408950,17.832443070791600,0.005901782310126500,4.401832623798810,-0.8984637448402810,,0.0,0.0,15.340756482656800,9.840036448858280,263.7136461332050,1005.944662040590,-0.9460620457650430,14.875117816031800,261.7660213575680,22.80814064292730,8.9381163423546,9.40649719549175,06:14:09,1726671933.679790,18:29:47,1726728485.0876500,0.5234799129753190,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,14.538766118209100,85.93837261137340,3.2972605489404600,0.0,9.0,Fall,Wednesday,FALSE,9.23218157735757
2024-09-14,1726298207.203970,82.27974602027430,67.27037337989240,72.91305206967910,82.25148430746270,67.85037553231170,72.16364103407310,60.51044801260840,69.0671411322937,-0.0036038478535255400,1.6459726174486600,-1.2855428033116000,,0.0,0.0,13.498198062659500,9.016572351222330,118.76204897767300,1021.7063471285900,29.63392432605130,14.752276845712500,256.3457739501870,22.418347249233400,6.084695057838590,9.9900151864895,06:36:13,1726356879.887610,19:05:56,1726387845.5175900,0.4209833119810690,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,New York City,13.064554678314200,75.98678693688220,2.487929735043800,,9.0,Fall,Saturday,TRUE,9.274946339717740
2024-09-09,1725882177.3635400,85.65845416321820,63.65307178466560,71.5983508485415,87.159396783552,62.39137861378910,73.63629509994970,56.95963259051090,63.18682426060970,0.007730061680592620,0.36047412766852000,-0.55016683813548,,0.0,0.0,15.74489622828090,9.32311168007429,306.6751915375320,1012.3929073266900,16.92960146007050,9.984548115952790,318.8888135342550,27.52927455775360,9.1262156904233,8.534093669792510,06:45:10,1725921170.8771200,19:23:32,1725943927.8475300,0.2288699031574590,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,24.836695286386500,76.90573423574460,3.4835362020217000,0.0,9.0,Fall,Monday,FALSE,9.587536538750050
2024-09-08,1725828024.642790,71.71277114398780,55.343756775050300,60.13048564548920,68.80673349521840,54.64249920604290,62.227224186687400,43.347336626963000,52.623941941031500,0.0010717748421498800,4.02438027795813,0.03334292506612020,,0.0,0.0,23.147010459333900,14.134095790365600,307.81294803572700,1017.5031336481800,7.517968200830540,10.17035015870900,277.61213838576300,24.64268568925030,7.993483250994640,10.156590614080800,06:35:33,1725766490.6426500,19:20:05,1725829264.747990,0.21511679509048800,Clear,Clear conditions throughout the day.,clear-day,,fcst,Philadelphia,16.218905326337400,80.89990023519100,4.009675000433450,0.0,9.0,Fall,Sunday,TRUE,10.200830231945700
2024-09-12,1726144157.2291100,85.44361003420070,63.627194308328900,73.4205371539962,83.96153956909150,63.987486402820600,71.69165720985140,60.784743516002100,64.787267530882,0.0014174261984561000,3.007739910696340,0.035887265942991700,,0.0,0.0,9.629837679961280,5.088596129939600,201.96621186833400,1022.6662175330900,12.393786823331200,14.84939815728560,258.7379423502320,22.89867414872790,5.926707424955360,8.91224986252414,06:39:18,1726223423.3050000,19:13:32,1726156529.2716800,0.29226978673853,Clear,Clear conditions throughout the day.,clear-day,,fcst,Philadelphia,22.17610802199050,76.7533662726988,2.19504440005374,0.0,9.0,Fall,Thursday,FALSE,9.06717501083804
2024-09-12,1726045744.2464300,85.42315736303990,63.342723871194300,74.74730659175450,83.13227165190440,63.76827988973110,73.89414639645110,58.08528159180310,65.21212014364600,-0.007370258320095710,-1.0190626625301500,0.25814358476528200,,0.0,0.0,10.098353887019100,5.165048444820240,208.25560179669600,1022.7011020447200,9.922815233254880,15.094047163909700,260.3125510775730,22.138228522255100,5.838631984082530,10.085254510046700,06:39:18,1726061492.7462200,19:13:32,1726169683.4035000,0.3210625210386020,Clear,Clear conditions throughout the day.,clear-day,,fcst,Philadelphia,21.32093561058290,75.55825176817960,2.083438477267570,0.0,9.0,Fall,Thursday,FALSE,9.011364288733970
2024-09-20,1726762104.6001200,96.5275045047928,80.37942646516770,89.55869116332320,95.57561458897640,83.52326196623720,89.434524119839,64.86453618233450,44.097787149592600,0.0530759625370163,15.499254183183900,4.376160658739590,['rain'],0.0,0.0,20.656735470351100,10.357403092150900,143.13688454924100,1012.4500566734500,6.3281348017453,14.947240737948000,249.73348361334400,21.586028041676400,8.052910460614930,30.2897684510223,07:14:26,1726835553.3102100,19:25:53,1726886109.747970,0.6020648603037110,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,17.145208403820500,91.01559359943800,3.7378571320073000,0.0,9.0,Fall,Friday,FALSE,10.591598677249700
2024-09-14,1726312394.4238300,71.52683448304340,61.10481472890990,67.14307764290320,70.37752099003970,64.33277302789550,66.54556344056200,62.40325083346210,85.81705244459050,0.001597924139387810,4.729723497894400,-0.2836950758925260,,0.0,,13.39784325376560,9.156362833950360,236.60768345867500,1010.2978952548100,37.722332920357200,14.874925792499900,273.1271247380310,22.950133036945400,8.850408268626530,11.279362737615600,06:32:06,1726324575.7381700,18:55:23,1726399951.9283200,0.39568257368011500,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,8.494930865870600,67.14796972241510,3.2380442778225200,,9.0,Fall,Saturday,TRUE,9.481502834266280
2024-09-07,1725664588.953950,74.31807074672770,64.67409008677160,68.76590655142530,73.77905558242290,63.304403402058400,68.68157372665240,61.182579452810200,81.08021536014210,0.40340078441631300,98.87897035965730,24.420325094548,['rain'],0.0,0.0,23.65049444627840,13.802225892065000,243.8682494258720,1011.940679524280,78.35168466984760,9.65004543958265,125.74095715785100,11.413574644239300,5.023767797423040,10.285987643458600,06:29:24,1725697126.4056000,19:17:40,1725699066.5294800,0.1575686412522730,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KLGA', 'KJRB', 'F1417', 'KNYC']",comb,New York City,11.142320123560000,71.49062722960270,3.4136206587370200,,9.0,Fall,Saturday,TRUE,9.696540976033260
2024-09-14,1726353951.5540800,82.25671565110770,59.243533688273100,68.4410016508974,81.36666286200750,57.24504280473490,67.93172791295120,55.24968992311470,64.43809535518430,-0.00263797918534182,1.9238276374783700,0.2959275224559870,,0.0,0.0,16.33193218938010,10.046245410520700,251.90546578292000,1010.1965381968900,12.313181585817200,14.947971285344400,262.5232590041910,22.069659824034400,8.019546607756840,9.759530411145820,06:49:17,1726341456.6072100,19:15:53,1726324348.169580,0.3842870516618920,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,22.354556776728700,74.83857591004280,3.295524941184110,0.0,9.0,Fall,Saturday,TRUE,9.571452827909800
2024-09-16,1726427698.167430,96.5813517082546,75.75351209824000,84.97838128833480,94.9008953447613,76.57068646398940,85.77882905967870,65.8088449410238,56.67821654874480,0.15037034523967000,20.101223309287700,8.458418199816410,['rain'],0.0,0.0,22.51222950863160,11.949338093833500,128.26995551641900,1013.3149287934600,46.25018556059870,15.23295588174850,261.931857498762,22.574547597462500,8.159062279850150,9.432244633933380,07:19:32,1726481591.622180,19:37:17,1726533206.9079400,0.4678010352040580,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,fcst,San Antonio,19.94147214463510,85.74717477365090,3.7408208848362900,,9.0,Fall,Monday,FALSE,10.740288050092900
2024-09-14,1726325984.9575200,79.17639897085230,69.16787812025670,74.53539997038590,77.97901336564420,68.09441977897950,74.0726682981613,60.54803757774330,64.35074547170800,0.056803509268459200,19.484551747326500,11.879132565357700,['rain'],0.0,0.0,13.655630884470500,8.766679574427260,123.99618606442200,1018.0353337979300,36.04104230928790,15.025187058788600,99.00026543112920,7.848177451579790,2.206785350344080,10.646711945387000,06:30:14,1726257373.8208800,19:00:52,1726279458.292590,0.36647534298369100,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Chicago,12.745837557187600,76.57021485874130,1.856127952346810,,9.0,Fall,Saturday,TRUE,8.897762733271420
2024-09-09,1725840877.904870,99.722720799268,76.27574549237020,85.88967743892870,100.42901181275500,78.61256481677450,85.23259385554440,55.78049033886110,36.45094814379890,0.002740310455842720,2.9042926577790400,0.35482906568665500,,0.0,0.0,18.138100319665400,10.086566082746900,235.28535626834100,1010.169324871320,10.765595080428500,9.900571128465760,300.63556836901800,27.37688841346890,8.547116689596580,9.910510872263830,06:32:31,1725885432.511280,19:07:08,1725944704.4776800,0.21780160056154400,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,22.641372462510000,84.06480007056390,3.566370415549350,0.0,9.0,Fall,Monday,FALSE,9.765161722344370
2024-09-08,1725781420.8733100,72.91905734680420,54.06386563144910,63.733006487298500,72.42384071194830,51.70480379786900,63.721895738999100,44.28839609619740,54.76431619864870,-0.004155827089314020,0.10000515623406900,0.543530554864043,,0.0,0.0,15.612956839950200,10.956553833123100,261.03951001568000,1021.3343294709200,10.163027760932900,10.325974122451400,249.20276274526300,21.316365410114900,7.969962466224680,9.320711601006640,06:24:03,1725800811.1390300,19:11:16,1725880206.0225000,0.1918252029673510,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,21.476490727871500,80.56697748804990,3.163530430254810,0.0,9.0,Fall,Sunday,TRUE,9.73587165161115
2024-09-18,1726611788.6871500,74.20958130396370,56.12286521578300,63.95374750757030,72.78669597604970,53.97473678311370,63.90329370411300,43.58929566294140,50.912043850689400,0.012662991991579700,3.52575987191025,0.4483625942102190,,0.0,0.0,3.949336124186000,7.752164326356870,165.19897230289200,1012.0764038037000,-1.9185992028676300,14.817009434065400,274.81492116940100,23.04700795743900,8.686821110956700,10.138480180921600,06:38:43,1726700884.3270700,18:54:33,1726799120.743110,0.5115820952387720,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,18.518914650852900,79.86792657891440,2.332205078233810,0.0,9.0,Fall,Wednesday,FALSE,9.129775598186690
2024-09-20,1726836532.9965800,82.18340349804370,59.676029262386500,67.9077142253596,80.180599778129,59.15065369763980,65.26267048073350,48.79106307410150,57.9594749940341,0.011182846473804300,1.5650518264606800,0.5477529717956570,,0.0,0.0,9.061906220210180,9.945443322248190,283.1459922642690,1010.687984485260,-0.4683361247206480,15.257392302680500,238.09379311151500,20.364979093093400,8.173151517680740,8.323508938664320,06:54:15,1726893578.9246700,19:06:39,1726887469.9215600,0.5904105597345450,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,21.560288379886900,78.90817177761200,2.639242454513010,0.0,9.0,Fall,Friday,FALSE,9.154893462660050
2024-09-21,1726931380.1507500,82.69835600249230,72.04222414077140,74.35471039142280,82.70350760073500,71.87796701169950,75.50661325167000,59.74903164195050,54.93886953085300,0.4473429442718660,15.276786868471400,3.7437063930874800,['rain'],0.0,0.0,11.599544421398400,9.129851520150680,114.23693123410900,1019.5202340284000,34.268404077536000,14.966748890789200,213.17485198459700,19.020046780861600,6.99654343048194,10.072223692264000,06:43:05,1726883324.9900100,18:54:06,1726991399.9799600,0.5911264057884050,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,fcst,New York City,13.027192594232300,79.05306320336940,2.527668042781170,,9.0,Fall,Saturday,TRUE,9.259787155506360
2024-09-10,1725953876.3481800,90.20900704224170,61.79138934337560,75.03214056626700,89.0425092206833,62.1341508634184,76.82875676161390,56.15236952263490,52.23397149245340,0.0036121299373144400,6.153034173583160,4.653762886209740,['rain'],0.0,0.0,11.813741614015200,5.751327457423570,84.34079992344100,1015.1572809137700,9.921308384787840,11.918418610490000,270.75745585297300,23.032406735411700,8.171675537837900,9.2954092192766,07:08:01,1726032747.6896200,19:39:24,1726015983.0249100,0.2309484179186010,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,27.51127584337920,77.81852871954610,2.7621758133515700,0.0,9.0,Fall,Tuesday,FALSE,9.305317753846040
2024-09-14,1726361509.6716000,79.9033811596177,66.01142113003920,72.64953951373720,78.98991300501730,68.53535159992140,72.50115633706980,62.030448507163000,64.0939470477259,0.05056002162400000,18.943351363699700,12.410357379365800,['rain'],0.0,0.0,14.281357847127900,9.729759994830190,121.64404759274500,1018.4656557918000,32.698382498767200,15.11550220502660,88.4685003290336,8.281028055042200,2.0384832719951900,9.705365730239810,06:30:14,1726297370.2700600,19:00:52,1726419054.1617400,0.4086672047785870,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Chicago,11.537162631549900,75.15642233872280,1.81789022339173,,9.0,Fall,Saturday,TRUE,8.761045412354050
2024-09-14,1726270214.8869500,98.89845765583430,77.20593694206420,88.0677740291809,96.08524454018670,77.65364201775270,84.43241917876620,49.4851874160088,28.200525713951500,0.007102182617135140,4.316717812311430,5.3313170927338700,['rain'],0.0,0.0,12.153350111066700,5.035499029972590,220.49533863270300,1007.8936502486000,7.434511403542350,14.935622075372500,263.91637979780900,22.30116587029120,8.798714698868380,11.800404201812600,06:11:29,1726300357.6483900,18:35:19,1726348282.516500,0.39357712958500900,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,21.048272067363400,85.56507634346940,3.1310164972886900,0.0,9.0,Fall,Saturday,TRUE,9.317001555065890
2024-09-09,1725861669.5716200,82.17994782023180,60.9157084304985,70.60479198758080,81.53956019626530,59.916503249674500,72.0853972815129,50.08958914375650,52.772470665116000,0.00170191557267861,1.672570559318740,0.5078026507663850,,0.0,0.0,15.461383112719600,10.215731416232500,236.16076719807200,1020.419965815990,7.383521670098510,10.19154408809340,279.87901003525700,23.932192818573100,6.855754358589420,9.561869969242350,06:25:04,1725865702.153010,19:09:33,1725939296.4581500,0.21443321694184700,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,22.765714397775600,76.25791234502100,2.933770318271780,0.0,9.0,Fall,Monday,FALSE,9.124517597571370
2024-09-08,1725799682.6682800,72.19426412473890,54.112159500978700,60.75491856493670,69.75331566818910,54.696408844958300,62.25676305200420,44.56832719851980,52.79810576137340,0.007037357623160410,4.596823528114240,0.24386939678015100,,0.0,0.0,22.466048177643300,13.915878654823200,290.94112215112300,1017.8755122165800,5.121093367193110,10.11901833464460,279.7752397620020,24.363893458662300,7.979982476737610,10.713082291886600,06:35:33,1725718607.3153000,19:20:05,1725860193.476880,0.20439833728686400,Clear,Clear conditions throughout the day.,clear-day,,fcst,Philadelphia,15.815321372950700,80.5129582653178,4.041661539611390,0.0,9.0,Fall,Sunday,TRUE,10.133336403216000
2024-09-20,1726772824.522070,85.98792514360640,69.6070913435253,76.68808637149540,85.99849233855150,73.29613171954260,76.70871092517310,58.58989991134490,52.34175631461160,-0.012024936162344400,24.747493258405400,0.9747161925282100,,0.0,0.0,14.156161924466400,8.531780255468960,54.59846034006330,1016.4104505879100,1.8428315226783500,14.714904824057600,187.66876436770000,17.72678636316690,7.084899752788700,10.9472545366284,06:36:27,1726816352.9979400,18:50:23,1726890762.334460,0.610385813863204,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,15.034566152991700,78.97744979148270,2.750091696146900,0.0,9.0,Fall,Friday,FALSE,9.405597427312600
2024-09-15,1726378733.0828600,97.44057562520560,78.43320781938370,85.51508453501910,100.67114329807900,77.75009369484970,88.66558212654790,72.53736955960160,66.55081006878030,0.013160531772774600,47.67246525869580,3.882459084239580,['rain'],0.0,0.0,12.525094886017400,10.865754611234500,172.29444602420000,1011.7286570943000,20.28236781036480,14.985514768994300,263.4791048073480,22.7217518896651,8.00846384131845,60.77079508001450,07:06:25,1726451115.873850,19:26:07,1726417493.1929200,0.4465954430240310,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,Houston,18.546754326804900,92.44770662306520,2.954384220380480,,9.0,Fall,Sunday,TRUE,11.118620278836600
2024-09-08,1725796472.6966500,73.95741180725850,52.58395419966700,61.52042980947330,73.93630261822110,52.5831196375605,63.44484632151140,46.69907246709350,56.7208124488388,0.003517906850746310,0.9465607476969960,0.3127515131916850,,0.0,0.0,14.662249354315800,11.386382838024200,281.08614821946900,1021.4669642056900,11.354247011043300,10.203648240930700,256.05695201771400,21.592731389673300,8.026460218076890,10.335095371893000,06:24:03,1725812532.1421900,19:11:16,1725789271.3752300,0.16226960006434500,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,20.764732240722000,80.67521949753290,3.1909757789523700,0.0,9.0,Fall,Sunday,TRUE,9.675296127706470
2024-09-18,1726666804.695620,74.02875085861940,65.43254806989970,69.38175396224550,75.47880064266760,64.40583236783870,70.21377953395600,58.56093930178030,66.14090239519570,-0.0073966285190168,26.47277581257600,1.269656295049880,,0.0,0.0,8.59974396680719,6.378906094536550,94.65597246842290,1024.5702139368900,100.36552393662500,15.023258147828000,125.70412878770500,10.274739530125600,3.946716996952090,9.000008967472950,06:40:08,1726664536.0546500,18:59:10,1726738561.9909000,0.5403223983097740,Overcast,Cloudy skies throughout the day.,cloudy,,fcst,New York City,9.268945071260330,73.84502714284470,1.6018233362536600,,9.0,Fall,Wednesday,FALSE,8.550377743713540
2024-09-09,1725900769.6001,80.85220920977450,60.51063573991410,71.14959089600030,82.66404301465710,60.28385141652420,70.78324316331860,50.86246496895120,50.458910919652700,0.0009555701711238380,-0.1739093575495800,0.46183502839518000,,0.0,0.0,14.541174341026600,10.358663046220800,250.4841354230790,1020.9321965026100,3.2085445489949800,10.359600032971300,277.6440186212670,24.494213228203100,7.1684415175698000,9.412670372776100,06:25:04,1725894246.7496300,19:09:33,1725936372.5477400,0.20293865931058400,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,22.934881828346200,75.97464361512800,2.8427058072614700,0.0,9.0,Fall,Monday,FALSE,9.202035531217090
